time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T20:22:37.980Z,19.4125004,-155.2779999,1.74,1.94,md,19,79,0.007712,0.33,hv,hv70522247,2018-08-04T20:25:42.790Z,"4km WSW of Volcano, Hawaii",earthquake,0.65,0.44,0.18,5,automatic,hv,hv
2018-08-04T20:22:23.930Z,19.4076672,-155.2868347,0.7,2.28,ml,29,36,0.01027,0.21,hv,hv70522242,2018-08-04T20:28:04.660Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.19,0.27,18,automatic,hv,hv
2018-08-04T20:18:14.250Z,19.3988342,-155.2794952,1.36,2.05,ml,21,42,0.006512,0.13,hv,hv70522232,2018-08-04T20:23:56.630Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.14,13,automatic,hv,hv
2018-08-04T20:15:27.020Z,19.4126663,-155.2819977,0.61,2.45,ml,27,36,0.00535,0.17,hv,hv70522227,2018-08-04T20:21:06.800Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.12,0.32,17,automatic,hv,hv
2018-08-04T20:10:58.690Z,19.4248333,-155.2539978,0.68,1.7,ml,17,173,0.006791,0.27,hv,hv70522217,2018-08-04T20:16:38.350Z,"1km WSW of Volcano, Hawaii",earthquake,0.49,0.42,0.29,8,automatic,hv,hv
2018-08-04T20:07:44.340Z,19.4025002,-155.2559967,0.42,2.31,ml,16,111,0.01022,0.29,hv,hv70522207,2018-08-04T20:13:24.550Z,"3km SSW of Volcano, Hawaii",earthquake,0.39,0.39,0.46,10,automatic,hv,hv
2018-08-04T20:07:10.570Z,19.4231663,-155.2684937,0.82,2.2,ml,17,80,0.003966,0.12,hv,hv70522202,2018-08-04T20:12:50.340Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.25,0.27,15,automatic,hv,hv
2018-08-04T20:05:50.640Z,19.4099998,-155.2753296,0.38,1.9,ml,18,76,0.01125,0.19,hv,hv70522197,2018-08-04T20:11:32.260Z,"4km WSW of Volcano, Hawaii",earthquake,0.25,0.27,0.25,12,automatic,hv,hv
2018-08-04T20:03:47.280Z,19.4134998,-155.2669983,0.41,2.36,ml,24,67,0.006867,0.21,hv,hv70522187,2018-08-04T20:09:29.330Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.18,0.38,19,automatic,hv,hv
2018-08-04T19:59:38.190Z,19.4150009,-155.2788391,0.46,1.91,md,18,62,0.005624,0.12,hv,hv70522182,2018-08-04T20:02:34.900Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.26,0.27,15,automatic,hv,hv
