time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-21T15:05:17.070Z,19.4121666,-155.2813263,1.7,1.82,md,19,105,0.0004041,0.35,hv,hv70169566,2018-05-21T15:08:23.920Z,"5km WSW of Volcano, Hawaii",earthquake,0.62,0.67,0.45,7,automatic,hv,hv
2018-05-21T14:55:57.310Z,19.4156666,-155.2636719,3.04,2.24,ml,19,113,0.005051,0.28,hv,hv70169526,2018-05-21T15:01:40.790Z,"3km WSW of Volcano, Hawaii",earthquake,0.64,0.8,0.23,6,automatic,hv,hv
2018-05-21T14:31:46.400Z,19.4108334,-155.2833405,1.11,2.08,ml,12,148,0.002576,0.15,hv,hv70169451,2018-05-21T14:37:28.510Z,"5km WSW of Volcano, Hawaii",earthquake,0.29,0.41,0.29,7,automatic,hv,hv
2018-05-21T14:02:53.450Z,19.3939991,-155.2853394,1.16,2.47,ml,24,50,0.008178,0.21,hv,hv70169396,2018-05-21T14:08:38.690Z,"6km SW of Volcano, Hawaii",earthquake,0.3,0.33,0.44,10,automatic,hv,hv
2018-05-21T13:53:51.320Z,19.4025002,-155.2935028,1.64,2.57,ml,21,66,0.01244,0.29,hv,hv70169361,2018-05-21T13:59:32.310Z,"6km WSW of Volcano, Hawaii",earthquake,0.42,0.45,0.33,14,automatic,hv,hv
2018-05-21T13:10:57.720Z,19.4061661,-155.2796631,-0.39,2.2,ml,18,110,0.005956,0.35,hv,hv70169276,2018-05-21T13:45:48.942Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.49,0.18,4,automatic,hv,hv
2018-05-21T13:06:27.140Z,19.4025002,-155.2575073,0.75,2.5,ml,15,160,0.009093,0.3,hv,hv70169271,2018-05-21T13:12:06.160Z,"3km SSW of Volcano, Hawaii",earthquake,0.38,0.42,0.41,19,automatic,hv,hv
2018-05-21T12:59:55.910Z,19.4051666,-155.276001,-0.32,2.71,ml,27,48,0.00826,0.37,hv,hv70169251,2018-05-21T13:05:46.780Z,"4km SW of Volcano, Hawaii",earthquake,0.33,0.33,0.46,22,automatic,hv,hv
2018-05-21T12:44:56.640Z,19.3981667,-155.2794952,-0.75,2.47,md,17,136,0.006186,0.33,hv,hv70169221,2018-05-21T12:47:51.360Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.46,0.47,4,automatic,hv,hv
2018-05-21T12:40:56.310Z,19.413166,-155.2578278,-0.28,2.53,ml,19,119,0.002212,0.32,hv,hv70169211,2018-05-21T12:46:35.680Z,"2km SW of Volcano, Hawaii",earthquake,0.29,0.41,0.37,12,automatic,hv,hv
2018-05-21T12:01:39.060Z,19.4326667,-155.2708333,0.67,2.05,md,17,126,0.006305,0.09,hv,hv70169111,2018-05-21T21:26:52.690Z,"3km W of Volcano, Hawaii",earthquake,0.23,0.14,0.057,4,reviewed,hv,hv
2018-05-21T10:53:37.160Z,19.3950005,-155.2693329,0.64,2.99,ml,28,57,0.004085,0.33,hv,hv70168966,2018-05-27T01:13:36.904Z,"5km SW of Volcano, Hawaii",earthquake,0.31,0.21,0.4,14,automatic,hv,hv
2018-05-21T10:22:41.570Z,19.4038334,-155.2833405,5.54,2.75,ml,23,60,0.00847,0.24,hv,hv70168891,2018-08-21T21:23:47.040Z,"5km WSW of Volcano, Hawaii",earthquake,0.47,0.63,0.38,13,automatic,hv,hv
2018-05-21T10:03:22.480Z,19.4318333,-155.2523346,1.26,2.71,md,13,247,0.01194,0.22,hv,hv70168866,2018-05-21T18:05:56.095Z,"1km W of Volcano, Hawaii",earthquake,0.95,0.54,0.27,4,automatic,hv,hv
2018-05-21T05:04:06.550Z,19.4186668,-155.2751617,0.11,2.63,ml,9,68,0.006477,0.11,hv,hv70168456,2018-05-21T05:09:46.140Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.31,0.45,4,automatic,hv,hv
2018-05-21T04:19:22.570Z,19.3950005,-155.286499,0.77,1.74,md,14,114,0.008648,0.28,hv,hv70168386,2018-05-21T04:22:32.520Z,"6km SW of Volcano, Hawaii",earthquake,0.42,0.36,0.61,5,automatic,hv,hv
2018-05-21T03:48:42.400Z,19.3978329,-155.281662,0.44,2.67,ml,17,84,0.007957,0.31,hv,hv70168331,2018-05-21T03:54:21.630Z,"5km SW of Volcano, Hawaii",earthquake,0.43,0.36,0.36,13,automatic,hv,hv
2018-05-21T02:51:37.860Z,19.4075,-155.28,-0.66,2.24,ml,7,197,0.004593,0.11,hv,hv70168216,2018-05-21T04:34:19.510Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.3,0.075,3,reviewed,hv,hv
2018-05-21T01:57:32.700Z,19.411,-155.2825,-0.69,1.89,ml,7,96,0.001809,0.09,hv,hv70168091,2018-05-21T05:41:32.230Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.21,0.197,3,reviewed,hv,hv
2018-05-21T00:42:47.860Z,19.399334,-155.3021698,1.48,1.98,md,11,206,0.0239,0.17,hv,hv70167941,2018-05-21T00:45:53.950Z,"7km WSW of Volcano, Hawaii",earthquake,0.57,0.7,0.05,3,automatic,hv,hv
2018-05-21T00:26:29.330Z,19.3948326,-155.2858276,0.75,2.49,md,14,84,0.01151,0.22,hv,hv70167906,2018-05-22T07:00:31.228Z,"6km SW of Volcano, Hawaii",earthquake,0.26,0.46,0.34,5,automatic,hv,hv
2018-05-20T23:25:43.560Z,19.41,-155.2841667,0.07,1.86,ml,12,85,0.00367,0.11,hv,hv70167786,2018-05-21T05:10:20.930Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.27,0.246,3,reviewed,hv,hv
2018-05-20T23:07:58.500Z,19.3859997,-155.2819977,0.48,2.21,ml,16,183,0.000593,0.26,hv,hv70167741,2018-05-20T23:13:38.750Z,"6km SW of Volcano, Hawaii",earthquake,0.47,0.32,0.19,3,automatic,hv,hv
2018-05-20T22:35:45.200Z,19.4256668,-155.2429962,3.09,2.25,md,9,305,0.02089,0.32,hv,hv70167641,2018-05-20T22:38:48.420Z,"0km SW of Volcano, Hawaii",earthquake,1.97,1.36,0.11,4,automatic,hv,hv
2018-05-20T21:52:29.830Z,19.4146667,-155.3125,2.3,3.2,ml,37,77,0.02109,0.11,hv,hv70167526,2018-08-15T19:47:00.040Z,"8km WSW of Volcano, Hawaii",earthquake,0.23,0.3,0.096,9,reviewed,hv,hv
2018-05-20T18:59:48.590Z,19.3943329,-155.2713318,-0.14,2.05,md,10,117,0.002412,0.1,hv,hv70167231,2018-05-20T19:04:28.900Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.35,0.59,3,automatic,hv,hv
2018-05-20T18:56:15.380Z,19.3643341,-155.2783356,0.45,2.4,md,22,67,0.01578,0.21,hv,hv70167221,2018-05-20T18:59:19.840Z,"8km SSW of Volcano, Hawaii",earthquake,0.29,0.32,0.13,10,automatic,hv,hv
2018-05-20T16:08:19.010Z,19.4074993,-155.274826,0.55,2.83,ml,27,39,0.007311,0.26,hv,hv70166911,2018-05-20T16:14:01.690Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.27,1.93,25,automatic,hv,hv
2018-05-20T16:06:55.620Z,19.3964996,-155.280838,-0.94,2.59,ml,7,264,0.01545,0.15,hv,hv70166906,2018-05-20T16:12:38.910Z,"5km SW of Volcano, Hawaii",earthquake,0.38,0.66,0.31,4,automatic,hv,hv
2018-05-20T12:04:04.320Z,19.4044991,-155.2708282,-0.64,2.6,ml,19,46,0.007697,0.25,hv,hv70166546,2018-05-20T12:09:50.150Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.29,0.4,12,automatic,hv,hv
2018-05-20T10:25:41.820Z,19.4023342,-155.2684937,1,2.46,ml,23,44,0.004687,0.35,hv,hv70166391,2018-08-15T19:46:59.040Z,"4km SW of Volcano, Hawaii",earthquake,0.37,0.53,0.23,9,automatic,hv,hv
2018-05-20T09:30:45.760Z,19.4144993,-155.2863312,0.19,2.17,ml,19,70,0.003787,0.12,hv,hv70166246,2018-05-20T09:36:23.760Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.23,0.22,3,automatic,hv,hv
2018-05-20T09:12:05.370Z,19.4044991,-155.2803345,0.15,2.66,ml,18,55,0.007515,0.33,hv,hv70166201,2018-06-26T06:02:02.040Z,"5km WSW of Volcano, Hawaii",earthquake,0.3,0.44,0.33,13,automatic,hv,hv
2018-05-20T09:11:18.810Z,19.4146671,-155.2838287,0.32,2.31,ml,19,67,0.00299,0.29,hv,hv70166196,2018-05-20T09:16:59.460Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.28,0.3,5,automatic,hv,hv
2018-05-20T08:21:44.860Z,19.4025002,-155.2661591,0.93,2.29,ml,21,40,0.004238,0.24,hv,hv70166101,2018-05-20T08:27:22.660Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.34,0.44,9,automatic,hv,hv
2018-05-20T08:12:59.290Z,19.4196663,-155.2689972,0.64,2.8,ml,8,140,0.007477,0.09,hv,hv70166081,2018-05-20T08:18:42.760Z,"3km WSW of Volcano, Hawaii",earthquake,0.73,0.25,0.15,5,automatic,hv,hv
2018-05-20T08:12:36.560Z,19.4056664,-155.2910004,1.81,2.8,ml,20,55,0.008552,0.35,hv,hv70166076,2018-05-20T08:18:21.820Z,"6km WSW of Volcano, Hawaii",earthquake,0.53,0.34,0.34,15,automatic,hv,hv
2018-05-20T07:51:22.660Z,19.4038334,-155.2821655,0.11,2.79,ml,29,33,0.008241,0.32,hv,hv70166031,2018-05-20T07:57:03.230Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.32,0.35,15,automatic,hv,hv
2018-05-20T07:40:00.820Z,19.4083328,-155.2791595,0.4,2.66,ml,25,40,0.004039,0.31,hv,hv70166011,2018-05-20T07:45:41.780Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.29,0.39,21,automatic,hv,hv
2018-05-20T07:22:16.810Z,19.4115009,-155.2841644,0.74,1.87,ml,14,77,0.003106,0.2,hv,hv70165956,2018-05-20T07:27:59.000Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.34,0.14,3,automatic,hv,hv
2018-05-20T06:01:43.900Z,19.3999996,-155.2794952,0.43,2.55,ml,24,38,0.007193,0.21,hv,hv70165791,2018-05-20T06:07:25.550Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.24,12,automatic,hv,hv
2018-05-20T04:05:23.660Z,19.4096667,-155.2788333,-0.19,2.05,ml,20,48,0.00307,0.1,hv,hv70165571,2018-05-20T19:22:27.840Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.18,0.396,4,reviewed,hv,hv
2018-05-20T03:47:57.110Z,19.408,-155.2788333,-0.04,1.98,ml,20,43,0.00447,0.09,hv,hv70165541,2018-05-20T18:55:59.450Z,"4km WSW of Volcano, Hawaii",earthquake,0.15,0.2,0.211,5,reviewed,hv,hv
2018-05-20T03:06:54.240Z,19.4108334,-155.2924957,1.36,1.7,md,12,126,0.008233,0.17,hv,hv70165436,2018-05-20T03:09:57.360Z,"6km WSW of Volcano, Hawaii",earthquake,0.38,0.59,0.12,4,automatic,hv,hv
2018-05-20T02:19:51.430Z,19.4099998,-155.2828369,0.25,1.91,ml,18,66,0.007714,0.17,hv,hv70165336,2018-05-20T02:25:36.610Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.27,0.27,4,automatic,hv,hv
2018-05-20T00:26:49.160Z,19.4128342,-155.2788391,-0.79,2.63,ml,22,53,0.002121,0.31,hv,hv70165136,2018-05-20T00:32:30.780Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.28,0.27,10,automatic,hv,hv
2018-05-20T00:25:19.780Z,19.4113331,-155.2823334,0.29,1.89,md,19,64,0.001503,0.2,hv,hv70165126,2018-05-20T00:28:25.280Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.28,0.13,3,automatic,hv,hv
2018-05-20T00:12:08.960Z,19.4093342,-155.2754974,-0.89,2.62,ml,24,42,0.0116,0.28,hv,hv70165096,2018-05-20T08:14:51.306Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.33,0.36,13,automatic,hv,hv
2018-05-20T00:12:07.760Z,19.4179993,-155.2873383,1.11,2.83,ml,18,76,0.002213,0.22,hv,hv70165091,2018-06-17T02:02:57.389Z,"5km WSW of Volcano, Hawaii",earthquake,0.36,0.26,2.31,16,automatic,hv,hv
2018-05-19T23:49:33.610Z,19.4088326,-155.2806702,-0.22,2.84,ml,14,60,0.003193,0.15,hv,hv70165046,2018-05-20T07:52:01.087Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.38,0.33,5,automatic,hv,hv
2018-05-19T23:31:44.520Z,19.4116669,-155.2845001,0.35,1.75,md,20,74,0.003397,0.29,hv,hv70165001,2018-05-19T23:34:44.340Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.41,0.15,3,automatic,hv,hv
2018-05-19T22:10:42.590Z,19.4081667,-155.2786667,0.07,2.17,ml,25,44,0.004396,0.09,hv,hv70164906,2018-09-19T01:35:14.370Z,"4km WSW of Volcano, Hawaii",earthquake,0.11,0.14,0.057,3,reviewed,hv,hv
2018-05-19T22:00:17.900Z,19.4044991,-155.276001,-1.02,2.59,ml,17,71,0.008817,0.36,hv,hv70164871,2018-05-19T22:05:59.980Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.46,0.34,9,automatic,hv,hv
2018-05-19T21:55:52.990Z,19.4098339,-155.2845001,0.46,2.62,ml,19,53,0.004024,0.31,hv,hv70164856,2018-05-19T22:01:33.550Z,"5km WSW of Volcano, Hawaii",earthquake,0.29,0.37,0.3,7,automatic,hv,hv
2018-05-19T21:55:01.260Z,19.4113331,-155.284668,1.31,2.5,ml,17,68,0.003604,0.21,hv,hv70164851,2018-05-19T22:00:40.590Z,"5km WSW of Volcano, Hawaii",earthquake,0.33,0.45,0.27,7,automatic,hv,hv
2018-05-19T21:49:54.540Z,19.4176674,-155.2794952,0.35,2.46,ml,18,58,0.004343,0.26,hv,hv70164836,2018-05-19T21:55:32.300Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.27,0.25,7,automatic,hv,hv
2018-05-19T21:29:16.290Z,19.416666,-155.290329,0.37,2.54,ml,16,119,0.004198,0.22,hv,hv70164801,2018-05-19T21:34:57.090Z,"5km WSW of Volcano, Hawaii",earthquake,0.52,0.34,0.27,5,automatic,hv,hv
2018-05-19T21:24:55.020Z,19.4060001,-155.2813263,-0.15,2.5,ml,15,72,0.006013,0.17,hv,hv70164791,2018-05-19T21:30:33.840Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.31,0.27,9,automatic,hv,hv
2018-05-19T21:12:28.870Z,19.4121666,-155.2786713,0.14,2.46,ml,16,81,0.007491,0.2,hv,hv70164771,2018-05-19T21:18:08.380Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.27,0.18,5,automatic,hv,hv
2018-05-19T21:06:25.660Z,19.4063339,-155.3046722,0.9,2.7,ml,9,272,0.01912,0.17,hv,hv70164751,2018-05-19T21:12:04.580Z,"7km WSW of Volcano, Hawaii",earthquake,0.96,0.5,0.23,14,automatic,hv,hv
2018-05-19T20:29:14.200Z,19.4074993,-155.2870026,0.27,2.55,ml,21,57,0.007299,0.32,hv,hv70164676,2018-05-19T20:34:56.410Z,"5km WSW of Volcano, Hawaii",earthquake,0.31,0.27,0.28,5,automatic,hv,hv
2018-05-19T20:04:57.620Z,19.4086666,-155.2805023,-1.14,2.05,ml,10,114,0.003372,0.17,hv,hv70164621,2018-05-19T20:10:41.900Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.39,0.24,3,automatic,hv,hv
2018-05-19T19:36:16.300Z,19.4121666,-155.2814941,-1.14,2.01,ml,7,181,0.0005561,0.18,hv,hv70164566,2018-05-19T19:41:58.330Z,"5km WSW of Volcano, Hawaii",earthquake,0.43,0.28,0.25,3,automatic,hv,hv
2018-05-19T17:49:46.610Z,19.4033337,-155.2866669,0.64,2.74,ml,21,47,0.01021,0.23,hv,hv70164326,2018-05-19T17:55:30.400Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.26,0.3,12,automatic,hv,hv
2018-05-19T16:13:48.390Z,19.3978329,-155.2568359,0.29,2.44,md,18,76,0.00869,0.24,hv,hv70164116,2018-05-19T16:16:59.170Z,"4km SSW of Volcano, Hawaii",earthquake,0.22,0.31,0.51,3,automatic,hv,hv
2018-05-19T15:43:44.420Z,19.4190006,-155.2291718,0.96,1.81,md,22,97,0.009457,0.14,hv,hv70164036,2018-05-19T15:46:48.680Z,"1km SE of Volcano, Hawaii",earthquake,0.38,0.28,0.19,10,automatic,hv,hv
2018-05-19T15:30:33.340Z,19.3918343,-155.2725067,0.56,1.94,md,19,50,0.003675,0.2,hv,hv70163996,2018-05-19T15:33:48.050Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.3,0.09,6,automatic,hv,hv
2018-05-19T15:28:56.130Z,19.4108334,-155.2821655,-0.15,1.79,md,21,53,0.001674,0.21,hv,hv70163986,2018-05-19T15:32:06.470Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.31,0.12,9,automatic,hv,hv
2018-05-19T14:54:59.330Z,19.4038334,-155.284668,-0.6,2.42,ml,20,59,0.00889,0.23,hv,hv70163891,2018-05-19T15:00:40.440Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.35,0.37,12,automatic,hv,hv
2018-05-19T13:28:42.130Z,19.4155006,-155.289505,2.75,2.28,md,20,109,0.004901,0.24,hv,hv70163691,2018-05-19T13:31:39.660Z,"5km WSW of Volcano, Hawaii",earthquake,0.89,0.52,0.13,8,automatic,hv,hv
2018-05-19T13:09:51.810Z,19.4016666,-155.2618408,1.2,2.2,md,19,64,0.005221,0.31,hv,hv70163661,2018-05-19T13:12:55.400Z,"4km SW of Volcano, Hawaii",earthquake,0.41,0.39,0.05,5,automatic,hv,hv
2018-05-19T12:51:52.400Z,19.3911667,-155.2619934,0.17,2.28,ml,14,145,0.008004,0.22,hv,hv70163616,2018-05-19T12:57:32.700Z,"5km SSW of Volcano, Hawaii",earthquake,0.37,0.33,0.35,6,automatic,hv,hv
2018-05-19T11:58:41.630Z,19.3966675,-155.281662,1.26,2.23,ml,18,61,0.007679,0.19,hv,hv70163466,2018-05-19T12:04:20.230Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.35,0.3,6,automatic,hv,hv
2018-05-19T11:14:43.630Z,19.4151669,-155.2850037,0.34,2.19,md,11,77,0.002625,0.13,hv,hv70163346,2018-05-19T11:17:40.020Z,"5km WSW of Volcano, Hawaii",earthquake,0.41,0.56,0.02,4,automatic,hv,hv
2018-05-19T11:10:36.930Z,19.416666,-155.300827,0.95,2.66,ml,18,89,0.01002,0.33,hv,hv70163336,2018-05-19T11:16:19.110Z,"6km WSW of Volcano, Hawaii",earthquake,0.57,0.36,0.29,9,automatic,hv,hv
2018-05-19T10:59:41.150Z,19.3986664,-155.2929993,2.05,2.12,ml,20,69,0.008669,0.34,hv,hv70163301,2018-05-19T11:05:26.220Z,"6km WSW of Volcano, Hawaii",earthquake,0.44,0.42,0.23,15,automatic,hv,hv
2018-05-19T10:47:15.390Z,19.425333,-155.2855072,0.74,2.82,ml,14,74,0.005592,0.27,hv,hv70163276,2018-05-19T10:52:54.010Z,"5km W of Volcano, Hawaii",earthquake,0.51,0.32,0.36,6,automatic,hv,hv
2018-05-19T10:46:50.320Z,19.4043331,-155.2831726,0.19,2.44,ml,19,40,0.007949,0.2,hv,hv70163271,2018-05-19T10:52:27.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.29,0.37,17,automatic,hv,hv
2018-05-19T10:37:02.990Z,19.4101658,-155.2554932,-0.23,2.09,ml,8,155,0.004558,0.13,hv,hv70163236,2018-05-19T10:42:44.960Z,"2km SW of Volcano, Hawaii",earthquake,0.35,0.5,0.54,6,automatic,hv,hv
2018-05-19T10:21:20.010Z,19.3991661,-155.2768402,0.02,2.01,ml,18,89,0.004836,0.23,hv,hv70163191,2018-05-19T10:26:59.630Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.3,0.26,11,automatic,hv,hv
2018-05-19T10:12:30.300Z,19.3828335,-155.2669983,-1.08,2,ml,18,115,0.01396,0.26,hv,hv70163171,2018-05-19T10:18:10.550Z,"6km SSW of Volcano, Hawaii",earthquake,0.25,0.35,0.32,10,automatic,hv,hv
2018-05-19T09:51:55.590Z,19.4034996,-155.2688293,1.22,2.04,md,13,104,0.005859,0.1,hv,hv70163121,2018-05-19T09:54:53.410Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.31,0.29,5,automatic,hv,hv
2018-05-19T09:48:45.610Z,19.4336662,-155.260498,-0.11,2.74,ml,22,138,0.00943,0.15,hv,hv70163111,2018-05-19T09:54:23.360Z,"2km W of Volcano, Hawaii",earthquake,0.17,0.24,0.21,4,automatic,hv,hv
2018-05-19T09:45:11.750Z,19.4055004,-155.2561646,0.54,2.42,md,12,74,0.00743,0.25,hv,hv70163101,2018-05-19T09:48:25.480Z,"3km SW of Volcano, Hawaii",earthquake,0.4,0.28,0.14,4,automatic,hv,hv
2018-05-19T09:42:55.010Z,19.4133339,-155.2839966,0.98,2.59,ml,12,72,0.003177,0.1,hv,hv70163091,2018-05-19T09:48:35.870Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.3,0.34,4,automatic,hv,hv
2018-05-19T09:32:15.850Z,19.4090004,-155.2793274,0.43,1.88,md,22,46,0.003371,0.1,hv,hv70163066,2018-05-19T09:35:22.190Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.19,0.19,5,automatic,hv,hv
2018-05-19T09:15:42.170Z,19.4009991,-155.2745056,0.75,2.13,md,21,44,0.005661,0.11,hv,hv70163001,2018-05-19T09:18:35.290Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.2,0.43,6,automatic,hv,hv
2018-05-19T08:58:29.060Z,19.3981667,-155.2929993,0.49,2.91,ml,34,50,0.008175,0.2,hv,hv70162986,2018-05-19T09:04:09.520Z,"6km WSW of Volcano, Hawaii",earthquake,0.16,0.2,0.32,5,automatic,hv,hv
2018-05-19T08:49:00.860Z,19.4058342,-155.2814941,0.02,3,ml,19,51,0.00619,0.19,hv,hv70162961,2018-05-19T08:54:37.340Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.22,0.35,17,automatic,hv,hv
2018-05-19T08:45:00.860Z,19.4148331,-155.29216,0.47,2.38,md,25,51,0.006179,0.17,hv,hv70162951,2018-05-19T08:48:03.580Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.16,0.58,9,automatic,hv,hv
2018-05-19T08:21:42.870Z,19.4063339,-155.2896729,0.99,2.82,ml,26,40,0.009757,0.2,hv,hv70162901,2018-05-19T08:27:18.690Z,"6km WSW of Volcano, Hawaii",earthquake,0.2,0.23,0.15,4,automatic,hv,hv
2018-05-19T08:15:30.520Z,19.4150009,-155.2624969,1.81,2.97,ml,15,80,0.00381,0.12,hv,hv70162886,2018-05-19T08:21:10.310Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.44,0.42,8,automatic,hv,hv
2018-05-19T07:42:31.730Z,19.4108334,-155.2725067,0.38,2.42,ml,25,40,0.008032,0.19,hv,hv70162841,2018-05-19T07:48:11.720Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.29,0.17,4,automatic,hv,hv
2018-05-19T07:37:24.110Z,19.4085007,-155.2675018,0.92,1.72,md,21,52,0.008032,0.11,hv,hv70162836,2018-05-19T07:40:15.980Z,"3km SW of Volcano, Hawaii",earthquake,0.16,0.2,0.2,4,automatic,hv,hv
2018-05-19T07:32:35.520Z,19.4103336,-155.2745056,1,1.79,md,27,37,0.006288,0.18,hv,hv70162826,2018-05-19T07:35:29.000Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.2,0.18,8,automatic,hv,hv
2018-05-19T07:30:31.070Z,19.4200001,-155.2791595,1.09,1.83,md,17,83,0.004964,0.12,hv,hv70162821,2018-05-19T07:33:34.790Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.22,0.01,3,automatic,hv,hv
2018-05-19T07:17:09.230Z,19.4003334,-155.2676697,0.28,3.06,ml,23,46,0.002592,0.2,hv,hv70162796,2018-07-30T08:10:49.162Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.25,0.39,10,automatic,hv,hv
2018-05-19T07:00:47.530Z,19.4111671,-155.2671661,1.56,2.27,md,20,55,0.00694,0.12,hv,hv70162766,2018-05-19T07:03:49.620Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.24,0.21,5,automatic,hv,hv
2018-05-19T06:41:36.210Z,19.399334,-155.2793274,0.88,2.47,ml,25,42,0.00666,0.16,hv,hv70162721,2018-05-19T06:47:15.760Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.22,0.16,3,automatic,hv,hv
2018-05-19T06:28:56.010Z,19.3953342,-155.2858276,1.02,2.39,md,15,46,0.009358,0.23,hv,hv70162696,2018-05-19T06:31:44.640Z,"6km SW of Volcano, Hawaii",earthquake,0.3,0.57,0.14,5,automatic,hv,hv
2018-05-19T06:19:59.620Z,19.4008333,-155.2888333,1.01,2.43,md,27,45,0.01182,0.07,hv,hv70162676,2018-08-15T19:46:58.040Z,"6km WSW of Volcano, Hawaii",earthquake,0.14,0.13,0.158,8,reviewed,hv,hv
2018-05-19T06:09:29.780Z,19.4109993,-155.2576599,-0.62,1.79,md,11,64,0.01237,0.16,hv,hv70162656,2018-05-19T06:12:44.450Z,"3km SW of Volcano, Hawaii",earthquake,0.36,0.28,0.38,3,automatic,hv,hv
2018-05-19T06:09:29.190Z,19.4046669,-155.2675018,1.5,2.15,md,19,40,0.00654,0.11,hv,hv70162651,2018-05-19T06:12:27.670Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.34,0.48,6,automatic,hv,hv
2018-05-19T06:05:10.770Z,19.4086666,-155.2796631,1.83,2.02,md,13,175,0.0144,0.15,hv,hv70162646,2018-05-19T06:07:56.460Z,"5km WSW of Volcano, Hawaii",earthquake,0.51,0.35,0.36,5,automatic,hv,hv
2018-05-19T05:57:41.180Z,19.4103336,-155.2806702,0.35,1.85,md,17,58,0.001707,0.12,hv,hv70162626,2018-05-19T06:00:37.210Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.31,0.38,4,automatic,hv,hv
2018-05-19T05:33:45.570Z,19.4068336,-155.2688293,0.58,2.64,ml,28,33,0.008945,0.23,hv,hv70162576,2018-05-19T05:39:23.740Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.23,0.27,8,automatic,hv,hv
2018-05-19T05:15:44.170Z,19.3974991,-155.2678375,0.7,2.13,md,15,63,0.001858,0.14,hv,hv70162511,2018-05-19T05:18:38.860Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.21,0.44,3,automatic,hv,hv
2018-05-19T05:09:16.280Z,19.4086666,-155.289505,0.63,3.07,ml,45,28,0.008766,0.25,hv,hv70162506,2018-05-19T05:14:56.280Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.16,2.83,32,automatic,hv,hv
2018-05-19T05:02:31.920Z,19.4208336,-155.2814941,0.74,1.7,md,13,82,0.003999,0.26,hv,hv70162496,2018-05-19T05:05:37.760Z,"4km WSW of Volcano, Hawaii",earthquake,0.63,0.27,0.22,3,automatic,hv,hv
2018-05-19T04:34:51.290Z,19.383667,-155.2598267,0.61,2.52,ml,19,45,0.008246,0.17,hv,hv70162436,2018-05-19T04:40:30.870Z,"5km SSW of Volcano, Hawaii",earthquake,0.26,0.25,0.19,3,automatic,hv,hv
